0,13450,-802,27,621,-953,-1372
0,14998,88,-218,-131,-290,-8
0,15845,-1093,536,361,620,-440
0,15081,-1060,941,62,6,150
0,15039,-875,864,-557,63,318
0,15171,-1629,926,505,-181,-522
0,15510,-692,690,470,685,274
0,15451,-1121,1150,133,243,-266
0,15105,-896,1241,-458,-240,-44
0,15460,-725,786,-487,-108,-129
0,15345,-895,660,2,212,-75
0,15265,-805,836,86,358,170
0,15263,-877,694,-76,-24,-183
0,15244,-590,859,-242,172,142
0,15312,-949,1035,-459,182,-96
0,15368,-673,1257,-249,149,-75
0,15313,-814,1096,22,-105,-157
0,15465,-527,1170,-114,-39,62
0,15342,-436,1053,-306,47,189
0,15414,-705,1134,-235,-11,28
0,15572,-778,1099,49,-125,-110
0,15273,-625,765,-559,143,207
0,16137,-939,1345,-1293,494,583
0,13032,-100,438,-1857,414,387
0,16592,2480,-391,1981,-763,-670
0,19958,530,908,1994,-836,-1887
0,14917,-3279,2374,-524,1105,1747
0,11844,-2879,1708,-1233,-10,900
0,15902,-1402,1119,-1613,106,-219
0,15454,-1511,1126,-200,-59,-289
0,14938,-827,723,-170,-7,-149
0,15605,-878,586,-11,293,-233
0,15122,-844,903,-560,-229,173
0,15544,-931,908,213,-99,280
0,15300,-1763,407,388,72,-714
0,15417,-881,299,-331,510,242
0,15177,-1224,1112,-88,-77,-102
0,15181,-904,849,-226,-36,132
0,15492,-1188,969,-99,-138,-60
0,15449,-868,685,-232,78,347
0,15278,-1284,775,-26,-23,-189
0,15401,-1173,762,-70,-29,9
0,15448,-1035,654,-70,149,77
0,15452,-1095,645,-255,82,-20
0,15314,-993,622,-537,68,-12
0,16236,-790,188,727,-108,190
0,13099,-1897,961,339,-435,1880
0,16724,-6360,3065,-895,744,2243
0,17530,-4837,1015,-273,1650,491
0,14213,1591,-417,-1629,-632,-2459
0,12516,971,-327,716,-572,-1401
0,19624,-842,942,-385,489,-197
0,14284,-1865,1148,229,265,-272
0,15339,-568,1497,-967,-554,534
0,15566,-1440,837,-486,23,-708
0,16050,-465,1012,273,939,171
0,10845,-1049,800,866,-793,127
0,18696,-470,985,-746,260,289
0,16534,-1722,726,-253,1088,-1247
0,14619,-1845,909,658,-566,-860
0,14569,-84,1282,-271,192,457
0,14903,-788,1346,57,352,-332
0,15574,-341,1417,-314,-42,465
0,14897,-707,628,-512,142,113
0,15732,-467,944,-888,117,-466
0,15183,109,851,-655,-128,-23
0,15698,281,607,-16,156,139
0,15780,916,567,-64,-145,127
0,16293,882,327,1335,-102,-147
0,14771,-247,758,308,196,-273
0,14431,-3611,3181,790,-757,1671
0,13642,-3829,1393,-1323,1181,-172
0,17075,1322,-347,-173,980,-747
0,13945,2050,-28,94,-1320,-487
0,17903,-1564,829,1630,-662,-1090
0,14782,-872,936,628,994,833
0,15730,-526,1627,243,124,103
0,14981,546,789,-1444,-105,284
0,15309,-1246,1518,-61,-167,136
0,15509,-926,903,38,84,-19
0,15413,-298,803,-193,296,126
0,15473,-1276,1308,-718,157,-207
0,15454,-836,1087,-1493,1348,230
0,13970,2647,494,947,-552,-872
0,17638,860,154,1755,-1790,-2092
0,14655,-3067,2374,796,319,1192
0,12642,-2716,766,-3354,2069,1357
0,16644,739,285,-861,269,-1470
0,17228,2917,-150,163,-727,29
0,18721,-940,1073,2243,357,160
0,11450,-2217,3998,-2183,367,1364
0,16702,229,307,-5969,-650,421
0,15341,-1058,-219,-713,-663,-145
0,14574,-1572,-215,-773,1229,-271
0,16121,225,2969,-3147,705,278
0,15264,-1727,1310,820,-1169,-406
0,15469,-1541,17,2167,-1406,-1206
0,16553,-111,296,1826,-816,692
0,15137,-279,-349,-793,-495,1349
1,11410,14860,3235,1541,-728,-1390
1,12162,9393,2432,-2113,-208,1210
1,11456,11528,3807,-2011,-1531,-397
1,7988,13799,4280,-2026,-1495,-1891
1,4336,12686,3947,-4980,323,-565
1,4599,14193,3682,320,914,636
1,10335,12529,3927,-134,1101,1510
1,9674,11581,4255,2245,-503,908
1,9339,12241,4018,131,-52,-231
1,9224,12610,4405,-592,164,-163
1,8719,12414,4487,103,-338,544
1,8837,12152,3960,-119,-151,-995
1,9190,13140,4088,-183,134,-192
1,8817,11077,3194,1072,-581,161
1,12470,10638,3278,-141,-424,816
1,9444,13351,4705,-1277,-178,1226
1,2739,13767,4795,-694,-28,-807
1,6617,12201,3963,1473,829,6
1,9709,11784,3729,-792,1064,-1220
1,8622,12684,3647,1739,607,320
1,8445,12598,4991,-77,-312,427
1,8735,12184,3895,263,-428,-94
1,8678,12346,4540,-425,333,468
1,9245,12283,4629,342,293,464
1,8401,12296,4331,-278,72,-174
1,8493,12519,4451,-12,90,-92
1,8562,12365,4685,286,-64,-323
1,8898,12318,4358,-57,-354,-286
1,10673,10779,4185,93,157,-578
1,7559,11913,3407,-194,-381,-348
1,6126,13918,5173,370,-805,760
1,5911,13924,5170,-1287,-881,877
1,6773,13782,5676,-541,1071,554
1,9300,13567,4798,2399,1540,-456
1,12166,8840,2827,-1230,-205,919
1,8966,8710,4254,-2763,210,722
1,9847,12967,4521,999,96,-1905
1,7632,11560,4841,-112,69,-549
1,8426,12881,4174,-325,-784,-28
1,8626,12593,4186,170,-301,423
1,8679,12317,4126,-283,159,-65
1,8636,12457,4255,-381,205,-55
1,8674,12450,4259,-704,263,447
1,8529,12456,4410,26,308,-254
1,8615,12236,4072,1,-122,-444
1,8567,12635,4598,-92,-253,400
1,8602,12594,4519,2626,90,102
1,9233,11622,3396,-1512,40,-1927
1,7224,13363,3271,806,389,2533
1,11141,12310,3801,578,-230,2687
1,10493,10149,4603,164,949,782
1,10256,11130,2774,381,761,172
1,6460,14098,3657,1411,64,0
1,7071,14011,5449,-2002,168,-648
1,6550,12228,4390,-2203,587,-348
1,10475,13026,4530,-255,445,-990
1,11195,9088,3481,-1614,-800,-528
1,10894,12058,4766,567,-773,690
1,8986,12489,3894,-649,-325,-839
1,9098,12251,3940,-307,-187,-1546
1,8778,12835,3973,-514,67,-375
1,8631,12412,4044,-808,-155,351
1,8563,12158,4719,-462,-109,-326
1,8531,12464,4395,-488,-99,-201
1,8532,12615,4387,-72,205,216
1,8656,12411,4258,363,143,200
1,8596,12191,4136,204,-279,319
1,8666,12391,4281,-590,-179,155
1,10495,11597,3090,2151,-213,192
1,12456,7362,2027,-1501,-1660,2014
1,13157,13240,4190,1349,-2749,2422
1,3435,14358,3901,877,260,-1815
1,5986,10296,2490,29,1903,-938
1,9431,12945,3097,1403,1524,799
1,9865,11235,2713,-279,1139,146
1,9842,12111,2609,-913,1478,237
1,9183,12341,4545,-944,439,517
1,8831,13108,4986,528,-186,-309
1,7469,13031,4713,1306,1351,-135
1,10221,9463,2755,-755,684,813
1,10679,10926,4382,713,-658,146
1,8893,12228,4249,246,-83,-120
1,9786,11920,4107,-588,-194,426
1,9323,11776,3867,-12,63,-213
1,9880,11617,3566,-97,477,-944
1,9398,11852,4276,-1207,299,-206
1,9048,12242,4204,427,85,-186
1,9212,11829,4509,-499,-397,-286
1,10922,12301,4208,643,-140,-411
1,9965,8682,3173,-734,-662,-109
1,7476,14687,4129,1766,-1048,172
1,4930,13199,5335,841,-436,-34
1,7035,14205,4916,774,471,64
1,11653,10843,2479,2262,12,645
1,10681,9319,3029,1766,303,88
1,8544,11970,3788,-224,456,-259
1,10163,12350,3683,56,147,-270
1,10696,12666,3114,661,475,-1020
1,7956,12270,4004,-2550,1240,-1231
1,8999,12629,3317,436,-467,318
1,8000,12979,3699,144,-401,301
1,8278,12349,4685,-530,513,300
1,8503,12579,4119,-434,6,188
1,8699,12543,3941,-430,-208,119
1,8435,10014,-10374,-233,1127,-48
1,8743,10085,-9477,-983,15,-59
1,8417,10276,-9903,-553,-583,392
1,8460,10166,-9780,-335,562,121
1,8328,9891,-9541,42,169,-53
1,8535,10061,-9903,-47,-202,-278
1,8280,10177,-10138,2917,-289,125
1,9631,9715,-8993,-129,645,324
1,12580,6893,-7653,1039,1314,-803
1,10931,11310,-10604,-99,1792,-1883
1,3301,9164,-12610,-96,1312,-1930
1,7659,10138,-11096,-1030,-1370,992
1,8795,9462,-10539,2844,-326,1252
1,6370,9122,-10598,-1807,-1191,-314
1,6042,9739,-13286,-1979,-1226,635
1,10535,11944,-12702,-775,-2674,2548
1,12578,9497,-8631,-1313,671,-1082
1,8529,8450,-10002,-1164,2066,-863
1,8140,10407,-9870,-539,-182,292
1,8153,9694,-9843,-781,-635,181
1,8396,9861,-10288,-311,115,183
1,8474,9951,-10085,-508,416,423
1,8249,9214,-9518,-767,694,620
1,7583,8598,-9086,-753,-121,2120
1,8960,10122,-10357,775,307,-2263
1,10491,10330,-10624,-1201,-530,701
1,8462,11113,-10349,31,1041,-418
1,7753,8530,-7053,-188,65,1100
1,12926,8587,-8757,-301,535,-3197
1,6457,11953,-12051,1232,1063,-643
1,4714,10146,-10917,-433,-115,279
1,9281,10341,-9585,-717,74,448
1,7959,9473,-10351,794,337,476
1,8577,10159,-9666,504,85,124
1,8393,9606,-9512,510,43,419
1,8434,9928,-9921,-218,219,107
1,8895,9956,-9787,1211,291,441
1,8854,9572,-10013,468,606,568
1,9014,9050,-10105,-160,208,-58
1,9135,9291,-10251,466,-16,324
1,9037,9075,-9994,987,495,549
1,9714,9513,-10080,-956,5,75
1,9587,9316,-10086,545,-38,519
1,9323,8964,-9856,1056,566,257
1,9731,8432,-9764,-265,108,-252
1,9185,8529,-9847,112,-356,402
1,9839,8965,-10238,1808,433,896
1,9781,8104,-9917,430,630,-32
1,9994,8437,-9587,-460,-173,-42
1,12505,7872,-9538,2156,-1353,-257
1,9056,6003,-8446,729,1103,-530
1,8179,8740,-10732,701,86,-659
1,8229,8534,-12805,-764,492,-1269
1,7209,8869,-12951,-2835,-1480,1089
1,6030,8400,-14240,-2336,-1122,158
1,11356,9307,-11223,-2079,-1560,1783
1,12191,7617,-9486,-793,1254,108
1,10920,10623,-9871,1115,-138,726
1,9130,8824,-10643,-55,955,464
1,9040,8637,-10352,312,718,291
1,9900,8138,-10280,701,33,-358
1,8487,8893,-9554,304,-124,665
1,9635,8159,-10811,-803,-173,-66
1,9502,8612,-10079,-1328,-161,-34
1,10088,5841,-7927,493,-467,361
1,14311,9332,-8851,-67,396,-422
1,8901,10068,-12845,-311,1596,-1176
1,4353,8102,-12096,-608,33,196
1,8943,8786,-9154,-1159,-69,77
1,9692,8490,-9372,-44,560,83
1,9181,8337,-9803,818,142,102
1,9646,8550,-10147,-79,153,-16
1,10933,8388,-10086,728,-475,582
1,13499,7409,-9063,4498,1019,552
1,10785,9519,-11108,-966,1317,-1642
1,6559,7951,-10755,-2387,-1668,2572
1,10721,7908,-10941,-1602,468,352
1,10137,8655,-9916,-650,-848,149
1,10510,8201,-10907,1588,-190,832
1,10187,7531,-11086,948,727,804
1,10737,7715,-10800,1212,2682,-311
1,10279,5612,-10184,1693,2453,755
1,10923,6228,-9223,-293,-222,2708
1,13666,5053,-10296,-325,-56,2506
1,11912,4853,-8229,556,-422,959
1,13022,4284,-9338,-49,-104,-1137
1,11880,4121,-8491,-1295,368,-881
2,-2943,-17283,1560,-4041,1391,-839
2,-3739,-15915,3172,-1379,-1036,-4005
2,-4091,-15021,5970,3295,-4275,3564
2,-6778,-14232,11089,14957,2015,-6018
2,-8134,-9212,9052,-5073,4265,3714
2,-6975,-14433,7499,-8919,1078,3518
2,-5813,-15306,9217,1531,-1922,-1024
2,-4703,-13381,8260,846,-1350,-2676
2,-4362,-12347,9582,-682,44,-812
2,-4259,-11315,8389,1770,380,1536
2,-4892,-13145,9843,2587,-628,391
2,-5929,-12618,9780,3001,-1182,-65
2,-4622,-13105,8333,-1417,-968,-1951
2,-3449,-12463,9220,-85,1022,-397
2,-3072,-12516,9412,-1116,2677,485
2,-4716,-12855,9731,807,2009,-193
2,-5399,-12362,9679,-1408,549,-40
2,-5483,-12473,9423,-494,-206,-78
2,-5466,-12608,8922,-165,-131,-335
2,-5117,-12571,9021,-551,219,92
2,-5144,-12633,9098,-752,87,-332
2,-4953,-12443,9129,600,-60,-192
2,-4248,-12580,9249,-558,-170,-190
2,-1976,-12119,9869,690,-169,-1530
2,-2200,-13926,12338,-475,696,502
2,-7642,-12256,11119,-2144,669,59
2,-6600,-9323,9022,271,352,-177
2,-5597,-12369,9283,-15,781,803
2,-5517,-12496,9086,486,-147,416
2,-6173,-11453,10036,-208,303,32
2,-6045,-12224,9901,-1675,93,-892
2,-5270,-11772,9345,20,-331,269
2,-5062,-12299,9278,-1077,-185,313
2,-5491,-12436,9310,-16,174,-263
2,-5549,-12187,9679,-299,-178,-311
2,-5258,-11948,9783,962,-239,512
2,-5525,-11823,10340,829,300,1167
2,-7820,-11800,9325,398,-1262,-33
2,-6246,-12062,9290,-1810,-1402,-2060
2,-6357,-10346,8987,-901,617,1
2,-5781,-15033,9858,3970,1151,-224
2,-1974,-12100,11154,-239,728,764
2,-3512,-9871,10142,603,28,838
2,-5263,-11642,11284,-381,818,567
2,-5833,-11676,10108,-1174,-184,-363
2,-5744,-12223,9669,-987,-505,849
2,-5529,-12326,9495,-696,-111,-246
2,-5430,-11840,9548,-302,13,-308
2,-5442,-11656,9456,1483,356,4
2,-5345,-12166,9765,640,131,-738
2,-5187,-11913,9569,142,-386,490
2,-5081,-12201,9537,-730,-151,158
2,-5369,-12119,9453,553,254,55
2,-5061,-12166,9861,-1407,585,81
2,-5583,-12442,9391,-558,-300,-250
2,-5317,-12256,9355,1240,206,81
2,-5366,-12181,9847,-42,118,-302
2,-5018,-11811,10029,42,-8,-126
2,-5159,-11651,9863,-1,589,370
2,-5688,-12334,9919,-778,-84,-651
2,-5252,-11905,9707,156,-401,-247
2,-5014,-12065,9781,65,196,67
2,-5022,-11904,9742,39,119,-41
2,-3532,-12723,9342,-234,-500,-608
2,-330,-13122,9629,1232,-383,-35
2,-2975,-13801,12484,1424,-791,52
2,-6526,-10289,9998,1480,708,1268
2,-7667,-9352,8826,-2772,1728,860
2,-7696,-12230,10103,-515,366,-215
2,-5748,-10684,9153,1441,-384,467
2,-5573,-11858,10177,202,38,-898
2,-5693,-10869,10225,862,124,402
2,-6660,-10917,10641,-4638,422,731
2,-5286,-11714,8532,49,1900,-49
2,-6735,-12910,10129,-772,-1407,-2166
2,-5576,-12206,9253,2975,-2889,-1638
2,-3758,-11616,10635,131,273,-550
2,-3821,-12055,10309,-2268,853,-341
2,-4709,-12065,9659,-1283,635,-45
2,-4913,-12507,9528,1507,-420,-205
2,-2703,-5538,-14808,228,800,1578
2,-1848,-9019,-14566,-4432,-651,-2714
2,-2121,-5196,-17063,207,-1657,-581
2,-2671,-6148,-17113,165,464,133
2,-2781,-6750,-15850,-819,238,-141
2,-3020,-7127,-15149,804,137,-136
2,-3061,-6879,-16253,-202,113,15
2,-3087,-6990,-15977,-346,8,-129
2,-2704,-7003,-15923,-176,353,-55
2,-2936,-6990,-15457,-233,-42,77
2,-2976,-6477,-15872,-1189,-509,504
2,-3230,-6783,-17011,-1989,186,-678
2,-4353,-5452,-15041,-16,903,2103
2,-2002,-5834,-14099,2533,-88,2318
2,-776,-7779,-18543,-876,-1400,-1571
2,-3071,-8252,-14943,-1356,1717,-87
2,-3595,-7480,-12191,-550,-211,485
2,-5956,-8194,-15697,-950,-881,-1116
2,-3643,-7060,-15529,-512,82,-909
2,-4033,-6041,-16429,-858,-440,-885
2,-4581,-7428,-15900,-1173,1000,-1975
2,-5386,-6202,-15035,-236,864,2219
2,-3768,-7478,-17408,727,-1045,1507
2,-1751,-6491,-17121,-2048,-1275,-206
2,-1891,-6635,-16503,-2281,1482,-764
2,-2443,-5348,-17348,127,231,1671
2,-3231,-5353,-16332,3165,-1023,3192
2,-4113,-7750,-15388,3293,146,-297
2,-4822,-7131,-13392,590,1230,-1635
2,-3736,-6042,-14679,-441,-1323,-820
2,-3697,-6926,-15878,538,323,-457
2,-4008,-6505,-16112,543,886,598
2,-3905,-6823,-14993,-410,581,827
2,-3648,-7003,-16007,-866,-35,-60
2,-3609,-6942,-15569,-365,-495,-704
2,-3912,-6445,-15983,-75,-746,-408
2,-4115,-6492,-16378,139,89,252
2,-4335,-6606,-15763,470,588,440
2,-4189,-6561,-15569,274,222,338
2,-3982,-6847,-15902,69,7,-5
2,-3890,-6643,-15911,-454,120,-7
2,-3993,-6944,-15981,-403,-50,-269
2,-3844,-6794,-15070,-158,-309,335
2,-2398,-5002,-15456,-843,-122,-573
2,-1329,-5102,-17480,1043,-665,-1407
2,-3564,-9153,-19932,-633,1150,-884
2,-5875,-6181,-14399,-1993,2056,834
2,-4738,-5582,-15142,67,-736,95
2,-3938,-4980,-16080,278,-1276,-640
2,-3405,-5654,-16202,-256,-762,-245
2,-5020,-6641,-16353,-189,429,-731
2,-2193,-5386,-15342,-137,-404,1778
2,-834,-6609,-17049,-1085,-770,-979
2,-4036,-6287,-17076,-1893,1118,-1951
2,-5224,-5429,-15059,-327,-130,-785
2,-5003,-2886,-15361,196,-355,587
2,-3238,-4978,-15035,696,-487,669
2,-3791,-5867,-15652,-627,1248,989
2,-4612,-6096,-16782,-73,333,-179
2,-2572,-4891,-16285,320,352,452
2,-2895,-6163,-15625,-172,-54,535
2,-3284,-6409,-15509,-971,-5,-195
2,-3384,-5039,-15512,457,-558,-709
2,-5127,-6427,-16869,-1192,3616,-487
2,-5139,-5053,-15256,-3215,2703,2280
2,-226,-4864,-19227,-1842,-2163,882
2,-188,-2512,-17095,437,-1240,-1687
2,-421,-3745,-16677,-1539,1987,331
2,-3146,-2994,-17300,1334,-149,1906
2,-825,-2888,-16688,4230,534,1564
2,-1077,-4409,-16520,-1032,218,-579
2,-5487,-4403,-16858,2251,412,-28
2,-1584,-6041,-18475,456,-3147,-1961
2,-3154,-3787,-16065,1219,-879,-323
2,-3836,-4421,-18347,991,727,258
2,-3345,-4247,-16246,475,-404,747
2,-3184,-4818,-17421,954,-1169,-814
2,-3842,-5133,-16631,493,-334,153
2,-3284,-5199,-15842,1189,-925,947
2,-4540,-4534,-15845,-316,829,660
2,-3676,-5387,-16884,1098,330,-69
2,-4113,-5054,-16027,-82,116,467
2,-4051,-5069,-15917,-148,-55,-222
2,-4026,-4831,-16683,-520,-243,-235
2,-3829,-5006,-16596,633,-484,263
2,-3103,-4845,-15307,4003,-729,1559
2,-1857,-6676,-16360,-2609,259,-464
2,-5394,-6612,-18262,2026,1174,-1144
2,-6140,-5123,-14699,5329,3,526
2,-5466,-6942,-17324,-790,-1542,2448
2,-3635,-6388,-14306,-2245,725,1423
2,-5636,-4697,-16505,-783,378,1443
2,-6629,-5988,-14780,2363,-711,672
2,-6612,-6760,-14278,-1546,-163,-1568
2,-5620,-15923,-16285,-338,533,312
2,-5680,-5673,-15358,-824,927,-448
2,-3642,-6041,-15481,-389,838,747
2,-4246,-5531,-16296,822,-412,1173
2,-4919,-8072,-16568,306,-1059,-425
0,14975,-897,-387,-80,22,-239
0,15436,-476,92,471,97,871
0,15532,-1415,-107,-60,-81,-55
0,15467,-1048,73,-42,126,91
0,15333,-1232,36,-154,41,73
0,15762,-1240,116,-252,496,-91
0,15337,-963,456,71,-135,622
0,15519,-1550,217,-278,271,-534
0,15616,-945,-102,336,112,354
0,15764,-1256,44,77,100,54
0,15700,-1083,342,-307,-284,-186
0,15570,-1035,-236,81,249,-30
0,15597,-1009,313,59,192,10
0,15408,-1193,292,122,-68,10
0,15424,-1244,157,-7,61,-389
0,15467,-1000,212,341,70,345
0,15476,-1045,290,-1775,369,-332
0,16234,-172,603,771,-185,592
0,14206,-1124,26,280,-382,95
0,16313,-3385,-730,1857,377,-315
0,13024,-5008,-1652,777,-556,751
0,17113,-2964,-328,-2368,-733,2147
0,18333,89,1692,-2549,1321,-941
0,12795,1557,1231,-646,757,-1841
0,16114,-1768,445,46,-241,449
0,16434,-1771,-503,-617,98,-371
0,13821,-1801,543,1998,-218,855
0,12049,-6152,-1898,-1539,652,-301
0,23133,-2564,268,144,-843,1772
0,9691,772,2323,-1287,1352,-2900
0,16431,-888,1812,-42,-654,-41
0,14894,-1539,570,977,104,1389
0,15339,-2684,-454,-680,233,-1145
0,15434,-1234,799,-258,-203,221
0,15424,-1586,610,716,427,357
0,15254,-1704,465,-97,218,-366
0,15344,-1197,1203,-14,-219,236
0,15532,-1478,529,250,195,23
0,15176,-1650,845,-219,-323,197
0,14996,-1402,-269,-2762,-855,-1125
0,14397,2719,1608,6,171,129
0,18068,1175,1752,901,569,169
0,17643,-3965,-1186,-778,1365,-214
0,13102,-2927,-876,449,-999,2778
0,16041,-2822,152,-316,-138,359
0,14894,-2222,756,-392,464,-989
0,15234,-1857,1665,-116,-759,448
0,15612,-2319,538,-545,73,-638
0,15600,-1830,782,142,107,-29
0,15325,-1993,98,530,214,-205
0,15363,-1798,307,69,-174,25
0,15555,-1783,168,17,234,-7
0,15368,-1627,563,-146,-10,83
0,15355,-1953,764,-309,187,-176
0,15357,-1864,744,91,130,55
0,15521,-1864,699,210,12,29
0,14642,-2166,-263,2391,-528,-101
0,14952,-5190,-306,-1659,-99,-257
0,19517,-491,2029,-343,-198,771
0,11909,912,1226,714,1497,-1615
0,17258,-1118,2179,-286,-269,-682
0,14761,-961,-338,-918,340,520
0,15937,-1608,454,-470,83,-565
0,15393,-1497,295,-299,120,239
0,15151,-1510,596,179,236,244
0,15163,-1513,469,-1613,-118,-95
0,13020,-789,-1049,-1256,-823,1228
0,15149,-2144,-1914,2132,-1477,-497
0,15383,-1658,99,-54,-581,-444
0,16207,-470,-1780,-542,2154,372
0,15050,-1565,706,-1073,547,-576
0,16149,379,858,1867,955,78
0,15464,367,1367,-272,-490,-511
0,16177,-18,266,1191,584,-105
0,15192,121,1166,75,497,457
0,15562,-213,1613,-413,-197,-395
0,15371,373,915,-592,522,128
0,14485,1133,1592,-749,430,1769
0,13847,1227,788,1506,-699,-353
0,18000,2150,765,2480,-930,-1002
0,16092,-3119,2523,1145,757,981
0,14455,-2067,2527,-776,884,1178
0,13067,-885,1123,-1476,-851,-415
0,16020,-739,675,-57,206,588
0,14854,-1248,696,-27,121,-274
0,15764,-679,1104,254,502,124
0,15436,-952,1292,136,-105,-3
0,15557,-646,572,-697,-80,268
0,15238,-1309,553,-27,206,-397
0,15395,-826,1016,-443,271,-158
0,15592,-736,1357,-662,-156,-2
0,15361,-1004,722,509,496,-168
0,15716,-578,908,372,344,-218
0,15361,-411,1025,65,118,165
0,15436,-407,651,1143,-30,-269
0,14122,-394,653,1692,-1249,247
0,16115,-1851,696,2472,-347,791
0,15293,-5213,2428,-903,2557,-22
0,15395,-2156,2427,-960,2924,1463
0,15096,2733,969,-2831,-1717,-1859
0,13675,1336,1651,-86,-625,693
0,17351,-1153,2004,128,-357,-194
0,14382,-1234,1163,-516,-122,-688
