1,-1953,-11152,10629,48,694,-333,396,-11696,12156,253,-77,-148,262,65349,65285,7,-5568
1,-2053,-11340,10970,-34,49,79,40,-11896,12452,-314,-277,-779,259,65345,65280,7,-5552
1,-2082,-11123,10663,315,137,287,320,-11420,12188,-45,-130,-76,255,65345,65277,7,-5568
1,-2275,-10948,11386,143,-13,120,604,-11736,12668,6,64,31,249,65343,65271,7,-5552
1,-2226,-10841,11249,-601,73,33,336,-11716,12124,433,-350,-268,247,65345,65270,7,-5536
1,-2175,-10579,11089,-271,68,-27,364,-11456,12400,-71,-212,-100,241,65347,65266,7,-5552
1,-2160,-10409,11082,-290,121,-249,460,-11144,12944,-81,-112,67,235,65353,65262,7,-5552
1,-1842,-10066,11296,164,245,249,424,-11080,12928,-250,-112,-265,231,65354,65260,7,-5536
1,-2317,-10425,12343,748,-13,63,244,-10948,13192,21,56,-303,224,65350,65254,7,-5552
1,-2354,-9873,11792,-1345,-67,-316,892,-11272,11780,111,-111,-310,248,65357,65275,7,-5536
1,-2081,-10606,11571,287,-148,148,700,-11460,12212,-250,135,68,248,65347,65271,7,-5536
1,-2238,-10643,11450,-26,34,0,508,-11776,12168,-199,-103,-33,246,65351,65271,7,-5552
2,14479,18776,22293,-558,2485,-2542,10656,11548,9328,2237,-5922,460,65324,125,80,7,-5520
2,6879,12878,4553,2142,667,-1376,9988,11720,5188,1361,462,-2187,65278,77,56,7,-5552
2,5521,13903,3990,-7474,-821,-1176,8732,14080,3680,-195,535,742,65275,68,85,7,-5552
2,5204,14501,3221,1622,114,134,9140,13236,4324,148,-118,-183,65282,78,93,7,-5552
2,5527,14606,3313,313,-53,135,9012,13300,3872,157,-398,-120,65284,76,106,7,-5552
2,6124,14690,2404,-703,338,102,9412,12804,4268,355,183,-194,65285,79,98,7,-5552
2,5709,14569,3054,-346,-65,125,9196,13188,4008,-289,-184,226,65287,82,97,7,-5520
2,5745,14331,3252,-133,-103,-222,9252,13176,4184,-37,-100,72,65288,82,98,7,-5568
2,5857,14710,3245,214,-32,117,9400,12816,4440,-397,-170,92,65289,81,106,7,-5536
2,6024,14359,2821,-119,30,-159,9608,13176,3976,-433,-37,164,65291,84,105,7,-5536
2,6125,14512,3017,-280,116,-408,9524,13168,3976,-244,34,155,65290,83,104,7,-5552
2,6250,14499,3027,-369,231,67,9704,13168,3728,-249,-143,-183,65289,81,107,7,-5536
2,6224,14511,2864,-346,-76,27,9660,13052,3652,-291,140,83,65290,82,109,7,-5584
2,6255,14776,2785,-445,44,-148,9148,12976,3872,-297,346,-238,65285,80,100,7,-5536
2,5744,14577,3090,4,-38,21,9216,13116,4064,-37,157,-58,65285,79,96,7,-5584
2,5955,14490,3187,114,200,182,9256,13136,4332,-39,-111,-199,65284,79,96,7,-5536
2,5898,14693,3340,-132,81,314,9288,13216,4476,-318,18,-310,65284,80,90,7,-5536
2,5849,14720,3341,-156,-77,83,9104,13172,4332,-138,-46,-164,65283,78,92,7,-5536
2,5520,14546,3373,-9,-64,-93,9124,13312,4416,49,83,152,65283,79,90,7,-5568
2,5636,14673,3419,-536,361,-99,9096,13112,4200,302,-573,-161,65284,80,95,7,-5552
3,7192,12546,-8682,17411,-20902,15175,-4960,4260,-12716,1551,-13702,7023,7,64643,341,7,-5568
3,-17650,-815,-18646,2899,3132,2033,-11792,5248,-9604,-1645,-87,-463,65523,64642,284,7,-5552
3,-11423,3964,-13537,-1281,1216,102,-9948,5960,-10276,-784,1023,-155,65498,64672,329,7,-5536
3,-9603,5166,-13741,-1775,809,-126,-7856,6980,-11724,3992,1071,163,65461,64720,362,7,-5584
3,-7287,7873,-13921,-916,-1218,-130,-8944,8092,-10580,167,179,692,65452,64710,340,7,-5568
3,-9648,6702,-13695,-579,-763,469,-9360,8204,-10748,504,-352,319,65446,64707,326,7,-5552
3,-8971,7007,-14380,-392,-104,-42,-9368,8244,-10748,175,-958,1095,65441,64708,320,7,-5584
3,-8355,5942,-13928,1092,-723,-266,-10224,9460,-10548,82,612,424,65438,64709,319,7,-5552
3,-9338,6860,-13581,-339,-316,239,-8848,7808,-10072,-484,783,-117,65443,64706,321,7,-5504
3,-8336,7077,-13955,-315,196,-21,-8240,7868,-10680,-358,-299,-128,65440,64708,320,7,-5584
3,-8910,6852,-13694,-176,-61,128,-8600,8344,-10364,-744,87,-152,65440,64706,319,7,-5552
3,-9204,6953,-14023,-71,93,97,-8596,8068,-10512,-423,-101,-54,65440,64709,321,7,-5552
3,-8970,7043,-13892,157,24,126,-8636,8276,-10628,-273,63,-61,65442,64709,324,7,-5568
3,-8699,6887,-13940,-152,249,182,-8444,8060,-10608,-39,68,-96,65442,64713,333,7,-5520
3,-8502,7003,-14245,-308,-127,83,-8616,7964,-10844,-250,-193,-296,65443,64709,326,7,-5568
3,-8767,6800,-14019,31,-168,-62,-8912,8088,-10388,-296,-127,-135,65445,64702,319,7,-5552
3,-9092,6840,-14064,-99,32,50,-8932,8164,-10344,-109,-141,-258,65446,64702,317,7,-5536
3,-9086,6674,-13995,-64,-119,-35,-8988,7872,-10492,-460,-38,-201,65449,64700,316,7,-5536
3,-9196,6747,-13965,-27,105,2,-9028,7964,-10440,-212,-233,-77,65451,64697,315,7,-5552
3,-9391,6622,-14082,69,251,-64,-9008,7692,-10288,-199,-255,-118,65451,64696,313,7,-5536
4,12759,-9083,-8989,6852,-17940,1873,-1584,-14820,-12864,2477,-16667,-27883,373,65121,759,7,-5584
4,-9719,5172,-23053,2490,-3417,-1189,-1564,-2260,-15296,-942,478,980,243,65236,577,7,-5552
4,1397,-3260,-16944,-1298,371,-76,-100,-1860,-15948,51,201,-331,226,65267,576,7,-5536
4,1602,-2626,-17893,-423,198,-108,92,-1512,-16436,-400,-95,-98,221,65264,579,7,-5504
4,13977,-3450,-886,-3772,-6011,3736,11052,-10500,-8688,2782,-12470,-4823,228,65171,596,7,-5552
4,5784,-9303,-13268,3720,-9494,-13048,-124,-2820,-17188,99,-5368,-11311,317,65208,539,7,-5552
4,2018,-2898,-16674,3366,-2754,-4570,1372,-2156,-16608,-2443,-1857,-1937,237,65259,575,7,-5568
4,2230,-2317,-17082,-897,62,30,-60,-1868,-16288,-175,20,-24,222,65255,582,7,-5552
4,14126,-4863,1118,-5130,-5416,5948,10752,-10908,-6688,2686,-17558,-1443,245,65179,589,7,-5568
4,2260,-12052,-14246,2352,-15652,-20168,-10784,1864,-18840,-7900,-1503,-15700,209,65283,578,7,-5552
4,1804,364,-17491,-1566,-203,-15,120,-412,-15408,-1432,-65,93,191,65260,590,7,-5520
4,1243,-1123,-16904,-718,199,-359,-328,16,-15416,332,-699,-196,184,65259,592,7,-5568
4,13802,-5489,-763,-6483,-5834,6474,7912,-10556,-9788,3942,-15829,-4890,234,65077,598,7,-5568
4,1917,-10641,-15774,6051,-10669,-20777,-7752,348,-16388,-4646,-3648,-14808,219,65265,579,7,-5552
4,1419,-322,-16906,-940,-583,-1034,-188,-496,-16564,-759,79,34,199,65269,585,7,-5552
4,1552,-1555,-16919,-293,-333,-276,-64,-336,-16124,-669,-183,-64,201,65258,588,7,-5568
4,12535,-8913,-3864,-6771,-14376,7603,-112,-14392,-12232,-6613,-17327,-19069,321,65023,547,7,-5568
4,-6757,-5557,-18296,-9378,-8824,-28044,196,1520,-15372,198,-560,-115,190,65268,587,7,-5552
4,1332,-1047,-16882,-1136,298,687,716,-68,-15804,-882,-109,112,187,65271,586,7,-5568
4,1521,-722,-17640,-437,67,-231,300,4,-16028,140,-174,209,192,65265,586,7,-5552
5,13014,-8728,-6882,1805,-6554,3352,8800,-8744,-8656,4296,-5210,-10912,255,65403,510,7,-5536
5,10750,2159,-8144,2391,-1444,-19685,14640,14820,-11772,2538,-776,-2687,65439,65516,419,7,-5536
5,7688,10541,-9858,-1424,401,253,8752,9716,-9028,1011,47,-140,65461,65516,432,7,-5552
5,8181,10169,-10177,1050,214,27,8828,9596,-9788,480,-12,-257,65468,65515,437,7,-5584
5,13828,-7537,-5092,3104,-7317,5907,5736,-11304,-7944,2942,-8068,-18437,281,65390,500,7,-5568
5,9807,13146,-9270,-5438,1691,-17651,9412,9852,-9020,874,-630,1079,65499,65535,436,7,-5552
5,9244,9389,-10334,-231,-373,239,9496,9548,-10028,-1219,-66,298,65494,65525,443,7,-5552
5,8567,9814,-9928,-154,-68,114,9400,9460,-9984,294,-276,-306,65491,65519,443,7,-5536
5,14520,-6366,-3300,-1125,-5686,4530,10976,-9736,-7244,6711,-4612,-4878,303,65355,505,7,-5536
5,9747,-5308,-7339,4037,-4363,-13666,12448,12160,-11264,2274,-202,-11846,65525,65516,457,7,-5568
5,9979,9547,-11918,286,338,-202,8968,8768,-10896,283,447,-522,65505,65517,449,7,-5568
5,8340,9387,-10927,-289,255,-69,9176,8356,-10436,-334,-169,-196,65504,65518,447,7,-5520
5,16643,-6148,-2257,2512,-4166,6119,8896,-9168,-6560,2921,-8628,-4053,293,65330,523,7,-5536
5,6885,-2954,-9568,5453,-4735,-19563,17032,9828,-12408,-1788,-1065,-7228,65483,65484,457,7,-5552
5,6933,9772,-11045,-1092,428,285,8292,9248,-10864,-452,309,-117,65486,65492,456,7,-5552
5,7780,9735,-11129,-387,421,-93,8380,8932,-10520,-410,-24,-41,65498,65507,450,7,-5552
5,13170,-8206,-6463,1724,-6493,4589,7796,-10984,-8352,5039,-6262,-8544,295,65283,540,7,-5552
5,8575,-5502,-9136,3159,-3204,-13555,8328,6976,-11092,-2209,257,-14776,48,65507,481,7,-5520
5,12377,10434,-12126,781,-1497,411,8388,8328,-11192,-1166,428,-439,65522,65508,460,7,-5520
5,8419,8693,-11501,-144,23,306,9036,7908,-11364,-264,74,-101,65525,65513,459,7,-5568
6,14383,-6708,1570,19106,-4479,15270,7048,-11820,6008,21103,-10951,14931,243,65180,65255,7,-5536
6,1686,-5031,14646,10037,-2330,14344,-1536,-4432,17400,1323,-53,4266,10,65394,65177,7,-5552
6,-1563,-3344,15093,-158,699,324,2748,-3988,15908,-784,-64,283,30,65398,65182,7,-5568
6,-1270,-3291,15506,-58,-275,154,2676,-4788,16732,-390,-347,-98,32,65404,65182,7,-5568
6,12298,-4233,1015,12644,-3345,15328,7128,-11492,11944,22561,-10562,19384,215,65142,65237,7,-5552
6,-2808,838,15153,-442,125,20803,-248,-4580,17720,-1603,-31,1727,6,65398,65176,7,-5536
6,-1838,-2420,15109,-12,-706,608,3168,-3968,16316,-775,-425,-134,17,65405,65179,7,-5520
6,-816,-3009,15313,-303,-145,444,2664,-4488,16484,-335,-166,-314,25,65394,65179,7,-5536
6,17432,-4310,-2575,22933,-191,17083,9228,-7808,5984,22762,-11619,16413,248,65207,65257,7,-5536
6,2973,886,14246,15716,3458,26991,-820,-3420,17972,1434,992,755,65475,65411,65178,7,-5520
6,-1469,60,14754,-615,-210,-305,4040,-1152,16580,-987,247,144,65480,65422,65182,7,-5552
6,-827,-177,15652,-423,127,-30,3488,-960,17240,-595,26,315,65481,65420,65180,7,-5504
6,21552,-3620,1724,12369,-656,14031,8716,-3844,8416,16866,-4481,17986,270,65144,65276,7,-5488
6,1728,-940,15869,17483,4160,29885,-2184,-2940,17972,-325,2485,2973,65447,65409,65181,7,-5520
6,-2578,1209,16567,-776,-937,273,3524,-1484,16332,176,509,-499,65469,65418,65183,7,-5488
6,-869,-130,14523,394,87,-77,2988,-1516,16544,80,-138,49,65475,65419,65181,7,-5488
6,14320,696,1237,22988,-1758,20685,4088,-9412,13324,15899,-13018,17479,173,65178,65211,7,-5520
6,426,-773,12469,-742,2829,19145,1148,-3304,18172,-1705,-1204,-214,65514,65416,65178,7,-5520
6,-1043,-1314,16332,270,-757,-28,3344,-2344,16084,34,281,601,65519,65405,65175,7,-5504
6,-1315,-2439,15212,474,186,-10,3156,-2804,16740,-358,209,164,65526,65402,65176,7,-5520
0,6230,1933,-4743,-184,196,46,16800,872,-1216,-1,-113,-94,65516,198,65432,26,-5424
0,15220,2145,281,-410,144,54,16892,636,-1072,-354,13,165,65521,197,65428,26,-5440
0,15031,2089,542,-49,-54,156,16764,712,-1364,-472,112,171,65527,196,65428,26,-5408
0,15365,1979,653,9,6,-208,17224,360,-1080,-642,-112,185,65529,197,65430,26,-5456
0,15145,2082,449,-345,137,178,16812,240,-960,132,73,-124,65525,196,65428,26,-5392
0,15335,2467,656,48,-85,190,16960,416,-992,-179,-149,45,65525,195,65426,26,-5392
0,15437,2010,450,-272,41,37,17064,252,-1128,-312,24,-270,65529,196,65429,26,-5408
0,15093,2261,628,185,84,176,16812,12,-1340,-421,-6,-297,65529,195,65427,26,-5408
0,15197,2026,576,-351,149,-271,16800,188,-664,-227,-190,-364,65530,194,65421,26,-5376
0,15289,2163,715,-162,54,74,16908,532,-268,-292,-181,237,65529,191,65421,26,-5424
0,15245,2303,621,-107,243,-202,16824,524,-976,-440,-83,-25,65529,191,65418,26,-5392
0,15026,2331,674,9,137,-48,16964,472,-724,-131,-315,-100,65527,193,65422,26,-5360
0,15230,2259,682,-170,315,100,16912,672,-892,-241,27,-155,65525,190,65417,26,-5360
0,15255,2424,825,-377,146,49,16752,472,-500,-242,-109,-234,65524,191,65417,26,-5408
0,15192,2515,876,222,59,196,17084,448,-676,-311,-48,88,65526,189,65416,26,-5392
0,15363,2447,805,-259,184,-25,16760,424,-440,-146,-117,-14,65523,189,65415,26,-5360
0,15258,2243,1048,-72,218,-261,16848,508,-440,-199,-3,91,65529,187,65412,26,-5360
0,15228,2425,1276,-252,91,92,17060,456,-836,-178,-239,-407,65526,190,65416,26,-5344
0,15238,2376,971,-60,339,-210,16564,816,-1052,-554,78,-121,65524,187,65412,26,-5376
0,15049,2121,1352,-45,27,8,16672,632,-216,-227,-230,-58,65523,187,65411,26,-5360
1,12562,-7460,-11698,-19572,-23961,-7110,1604,13052,-6948,1906,-210,-3043,65350,65365,455,26,-5328
1,-910,12867,-11811,204,-454,-487,-688,13212,-10140,88,355,-775,65346,65325,463,26,-5360
1,-1809,12386,-12044,89,-199,-55,-684,12852,-9216,1134,-287,88,65359,65315,478,26,-5360
1,-1661,11753,-12720,-936,243,-74,-872,12696,-10724,453,274,-270,65356,65311,476,26,-5392
1,-1719,12219,-12367,-923,-59,290,-860,12328,-9524,-130,-262,-110,65353,65308,473,26,-5344
1,-2077,12034,-12059,481,-261,351,-688,12384,-9228,-266,-113,-387,65360,65303,480,26,-5392
1,-1948,11914,-12779,12,284,295,-768,12456,-9816,136,-91,-323,65363,65311,480,26,-5360
1,-1854,12031,-12778,135,94,47,-1212,12600,-10376,-51,539,-143,65363,65313,482,26,-5360
1,-1321,11790,-12496,-290,-279,130,-776,12356,-10188,-1248,511,73,65357,65322,473,26,-5360
1,-1358,12218,-12249,100,-207,237,-636,12508,-10320,42,91,-241,65364,65318,481,26,-5376
1,-1439,12319,-12181,-1101,-32,75,-884,12612,-9548,1502,-196,-80,65362,65323,477,26,-5376
1,-1496,11867,-12740,-300,-386,-76,-956,12472,-9760,80,26,-25,65356,65321,473,26,-5344
1,-1525,12110,-12575,-747,-44,290,-752,12600,-10564,709,-200,-404,65361,65313,479,26,-5344
1,-1455,12086,-12142,232,-180,-296,-1064,12660,-11040,-279,124,179,65365,65313,483,26,-5376
1,-1681,11831,-12496,255,29,80,-632,12124,-10080,-170,51,-184,65365,65307,486,26,-5376
1,-1808,11874,-12443,-111,-54,12,-1024,12236,-10524,-509,41,120,65367,65308,486,26,-5328
1,-1484,12177,-12585,-130,-98,-27,-1036,12352,-10288,-522,-11,33,65369,65305,488,26,-5360
1,-1715,11650,-12844,-378,-6,-67,-1292,12176,-10596,-70,175,326,65373,65303,494,26,-5344
1,-1561,11401,-12932,-48,158,-271,-1072,11696,-10020,-236,-72,-134,65379,65302,497,26,-5360
1,-1822,11096,-12645,-776,66,90,-1076,11816,-10668,-8,30,75,65380,65304,499,26,-5360
2,-1991,11212,-13410,354,331,311,-980,11048,-11236,337,4132,-269,65444,65362,522,26,-5360
2,5547,-9989,-7175,30628,15735,-3128,14256,-12320,-9012,-2950,-226,3954,322,34,97,26,-5376
2,8646,-13144,-2198,-1075,1248,503,8384,-12696,-3656,858,-851,-75,349,65532,113,26,-5376
2,7938,-13357,-2696,-436,648,-393,8140,-14084,-3772,-935,-904,279,346,1,118,26,-5376
2,7962,-13980,-2727,-1077,-30,665,7928,-14384,-3624,-1648,217,-685,344,4,101,26,-5392
2,7778,-13442,-2883,949,-525,-89,7900,-13812,-4348,570,-182,275,342,8,116,26,-5392
2,8369,-13438,-2766,248,153,-180,8196,-13888,-4064,-39,-158,-22,342,10,118,26,-5376
2,8330,-13130,-3050,240,210,21,8480,-14288,-3828,-288,0,-382,335,16,101,26,-5392
2,8532,-13361,-2541,703,149,496,8064,-14420,-3740,60,-113,-313,338,14,104,26,-5376
2,8512,-13488,-2768,-112,-4,297,7884,-14128,-3896,367,1,-199,338,13,106,26,-5360
2,8652,-13478,-2606,-206,162,-236,8212,-13956,-3892,1361,-453,-202,338,11,102,26,-5408
2,8319,-13376,-2633,624,434,-74,8204,-14100,-3388,-68,-276,-92,338,12,102,26,-5392
2,8114,-13453,-2600,-1153,-83,141,7956,-13868,-3852,-8,-35,55,345,2,106,26,-5376
2,7940,-13803,-2709,105,113,6,7608,-13912,-3632,-375,-64,25,349,65535,108,26,-5392
2,8184,-13484,-2634,-89,-36,-2,7924,-14372,-3804,-131,-52,-339,342,6,106,26,-5392
2,8189,-13501,-2673,514,241,155,7924,-14060,-3644,367,-4,-475,343,6,100,26,-5392
2,8317,-13669,-2367,-487,-434,193,7732,-14124,-3700,40,-262,-720,334,19,104,26,-5392
2,8439,-13421,-2709,-1018,11,600,7888,-14204,-3720,-288,180,-145,342,8,109,26,-5392
2,8214,-13731,-2652,-347,-88,103,7700,-14108,-3896,-103,-174,-248,340,9,112,26,-5344
2,8303,-13718,-2980,-431,270,-2,7940,-14012,-3732,-261,119,16,343,7,105,26,-5392
3,985,-11815,9042,17648,23776,-11490,-6208,-1656,16420,-5196,7975,-10755,47,64694,65452,26,-5376
3,-15294,-3317,10041,3823,-989,-927,-8524,-4780,13232,-676,72,9,94,64685,65466,26,-5408
3,-12345,-4749,10126,-537,13,532,-9120,-4792,13140,-706,-11,123,95,64680,65474,26,-5392
3,-12284,-4911,9655,78,-138,63,-8544,-5128,13060,-723,-303,321,98,64686,65468,26,-5376
3,-12127,-5154,9783,195,347,465,-8804,-5244,12848,-681,-4,-102,100,64688,65467,26,-5360
3,-11659,-5658,9731,-78,-487,-405,-8296,-5360,12664,-183,-307,296,100,64693,65457,26,-5392
3,-11574,-5481,9934,104,-162,-131,-8368,-6068,12788,308,-41,-476,104,64696,65453,26,-5408
3,-11605,-5967,9888,-611,133,-67,-8636,-5984,12688,-1685,47,147,103,64687,65465,26,-5392
3,-11766,-6036,9863,163,-97,-80,-8824,-5936,12660,420,165,23,102,64686,65467,26,-5392
3,-11720,-5983,9614,-139,127,45,-8632,-5860,12524,672,-71,-243,100,64684,65470,26,-5424
3,-12246,-5966,9452,151,345,50,-9100,-5856,12712,158,-427,-16,94,64685,65470,26,-5408
3,-12120,-5569,9711,-266,220,18,-9104,-5820,12600,-148,-37,-174,99,64683,65471,26,-5360
3,-12267,-5963,9595,-187,286,-108,-9424,-5836,12672,21,-162,-29,94,64680,65474,26,-5424
3,-12211,-6006,9640,-488,121,36,-9264,-5572,12480,28,-21,95,98,64681,65475,26,-5408
3,-12178,-5891,9444,141,215,-22,-8988,-5800,12192,108,-34,-132,96,64680,65478,26,-5424
3,-12511,-6133,9395,263,263,160,-9276,-5576,12420,-225,-70,-59,97,64678,65479,26,-5392
3,-12288,-5843,9639,140,-200,57,-9032,-5596,12612,-428,171,193,93,64678,65479,26,-5408
3,-12263,-5821,9507,-715,-81,-30,-9208,-5960,12176,-365,-45,-203,97,64679,65479,26,-5408
3,-12235,-5776,9299,-325,-1,-50,-9244,-5928,12428,-489,-68,-49,95,64677,65481,26,-5440
3,-12289,-5859,9301,-203,20,14,-9324,-5748,12320,-214,-87,-37,95,64676,65479,26,-5392
4,13559,5866,260,-499,5686,-6017,13476,9480,6060,827,14238,2642,65358,65392,65208,26,-5408
4,4504,10284,11513,2807,11292,12818,5288,7736,15028,6899,10436,11553,65261,65357,65280,26,-5392
4,-4367,5735,13863,-1511,3494,5041,3952,4020,16188,-324,-236,-293,65357,65461,65231,26,-5440
4,-781,5964,14790,-3765,-687,-430,4848,3540,15940,97,-355,256,65383,65469,65220,26,-5424
4,14567,5050,-775,-950,4242,-5296,14960,6028,4324,2300,11955,-1126,65427,65491,65213,26,-5440
4,6222,9900,11033,2029,10911,8342,4856,5352,16260,14370,7229,13877,65336,65300,65210,26,-5424
4,-4094,3329,14868,-352,2803,13029,3380,-1780,15164,2462,1718,-427,65431,65456,65199,26,-5424
4,-1331,2550,16130,493,-698,-615,4044,1376,16564,-739,-336,48,65432,65446,65196,26,-5408
4,13786,6271,794,-1044,8324,-7935,11772,10648,7816,3871,10761,2023,65312,65311,65225,26,-5408
4,3731,12692,11489,1696,14617,17276,608,3308,17612,4773,5522,13650,65340,65422,65229,26,-5360
4,-1973,1206,14339,-2099,907,-1217,4468,928,17008,-2051,-323,-635,65425,65456,65201,26,-5424
4,-191,2597,15184,864,136,266,4688,824,15600,160,688,-244,65434,65449,65196,26,-5408
4,14035,6489,-473,1700,5920,-8438,13340,9080,4436,3042,16138,-2460,65285,65321,65247,26,-5408
4,891,13054,9534,-5162,14854,12081,1336,9528,17076,-2892,6926,21709,65299,65415,65258,26,-5376
4,-462,960,13588,-2843,1816,-1764,4044,2252,16748,114,-422,-723,65390,65454,65213,26,-5392
4,-496,3228,15259,1301,228,277,4376,2136,15908,-574,10,23,65394,65452,65211,26,-5424
4,8161,13256,6969,1152,10045,4421,11276,9084,9264,11136,15729,13492,65325,65353,65222,26,-5376
4,-4620,8886,12162,-793,7960,18394,1800,-3668,16592,1492,2741,517,65449,65452,65194,26,-5424
4,-977,1971,15790,229,-187,-267,4100,-292,16760,-15,-296,-320,65452,65450,65195,26,-5376
4,-244,1272,15895,-731,-364,-137,4604,-820,17032,49,48,-124,65460,65451,65194,26,-5408
5,8914,8985,5754,6859,7533,4780,9944,2384,6692,4788,1065,15859,3,99,65300,26,-5408
5,14261,-14934,10765,248,-671,10078,10492,-12928,8080,-1690,779,-220,210,22,65374,26,-5392
5,7990,-9912,8757,278,205,-244,9704,-11312,8628,-76,161,85,199,20,65360,26,-5408
5,7832,-9701,9338,1356,-43,-45,9740,-11348,8268,208,7,-292,194,22,65358,26,-5376
5,6739,13093,7155,5181,7711,565,6384,10236,4820,-2567,7891,21845,65401,21,65257,26,-5392
5,5292,-6529,10655,-591,-1486,17540,8304,-14344,8512,276,922,-436,198,65497,65292,26,-5408
5,4904,-9932,11233,-690,-3,-337,8104,-11224,10048,474,80,-396,192,65503,65293,26,-5376
5,5007,-9379,10460,74,239,-195,7752,-10912,10988,-1048,-332,213,191,65504,65295,26,-5408
5,10208,8456,8417,3410,11627,-703,5820,9308,9364,-3426,2592,30735,42,65517,65226,26,-5408
5,4930,-11768,11207,-2787,-1888,6157,11216,-14608,7392,2153,1602,-587,199,65532,65318,26,-5408
5,6712,-10397,9927,1074,1015,-437,8096,-10700,10184,262,-387,-414,183,65520,65298,26,-5424
5,6031,-9032,10489,758,89,118,8732,-10836,10004,41,-429,-200,188,65529,65307,26,-5376
5,12200,10568,4703,99,7888,-7048,9576,11296,7988,5281,5274,8693,65323,65436,65238,26,-5408
5,6787,6886,8042,1489,5478,14235,10068,-12108,11544,-3542,-779,13280,120,38,65298,26,-5408
5,7995,-9926,13462,965,318,-251,10000,-8556,10008,-1376,-238,375,136,27,65303,26,-5408
5,7703,-7475,10954,285,83,-491,10144,-9312,10200,-401,-34,78,140,32,65306,26,-5408
5,11143,8913,5063,2870,6769,-2656,9564,9240,6208,5791,6150,11483,65365,20,65272,26,-5392
5,7263,1567,8520,3786,3386,15223,15760,-14192,12284,1037,444,567,133,30,65305,26,-5408
5,7730,-7293,10632,358,-1081,-219,11064,-9168,9596,-316,-306,125,130,66,65332,26,-5424
5,8589,-7092,10550,-467,-83,-96,11100,-8752,9588,-211,91,-116,125,64,65329,26,-5392
6,15626,4749,882,23845,2575,-12314,8508,8116,-13556,10977,4326,-16548,65447,65167,561,26,-5360
6,5574,4183,-15446,17618,2121,-17668,-6780,4292,-14832,-2333,-1098,-1741,127,65259,599,26,-5408
6,142,2057,-16820,22,-461,626,-488,2756,-15524,-53,-129,-320,116,65244,603,26,-5408
6,655,2400,-17276,-484,-269,259,-196,2968,-14972,344,-288,-222,109,65248,602,26,-5408
6,14456,5746,-24,30315,4502,-15990,4280,4508,-10448,18885,5740,-24329,65532,65090,598,26,-5392
6,-4758,-885,-19041,-10230,84,-13650,-2472,5960,-15832,-535,844,-858,73,65246,600,26,-5408
6,398,4036,-16744,324,-217,704,12,4236,-15684,313,-461,-1083,85,65242,602,26,-5376
